timestamp,price,type,direction,tag,time_from_prev_minutes,price_diff_from_prev,fractal_atr_n,price_range_n,atr_threshold_120,frequency_inverse,cumulative_frequency_n,avg_time_between_fractals_n
2024-04-26 16:55:00+02:00,2461.3,VALLE,down,minor,342.0,24.199999999999818,28.38571428571413,48.0,34.062857142856956,0.0029239766081871343,0.0072537319269488825,416.8762870354948
2024-04-26 20:31:00+02:00,2474.3,PICO,up,minor,216.0,13.0,25.314285714285557,40.59999999999991,30.377142857142665,0.004629629629629629,0.006466501237753107,356.61340092484636
2024-04-29 03:36:00+02:00,2452.1,VALLE,down,minor,3305.0,22.200000000000273,24.05714285714274,40.59999999999991,28.868571428571286,0.000302571860816944,0.0046173224246722575,1241.1293806473925
2024-04-29 11:55:00+02:00,2477.1,PICO,up,minor,499.0,25.0,24.257142857142753,33.40000000000009,29.108571428571302,0.002004008016032064,0.0038333281020801993,1018.4905664531748
2024-04-29 15:43:00+02:00,2457.9,VALLE,down,minor,228.0,19.199999999999818,22.171428571428482,33.40000000000009,26.60571428571418,0.0043859649122807015,0.00399911914514035,781.3433965172222
2024-04-29 18:24:00+02:00,2480.0,PICO,up,minor,161.0,22.09999999999991,22.128571428571377,33.40000000000009,26.55428571428565,0.006211180124223602,0.004662737438865325,595.2403775620555
2024-05-01 06:16:00+02:00,2412.8,VALLE,down,minor,2152.0,67.19999999999982,27.557142857142804,67.19999999999982,33.06857142857136,0.00046468401486988845,0.0034033214116666937,1062.2682642934387
2024-05-01 16:15:00+02:00,2442.6,PICO,up,minor,599.0,29.799999999999727,28.357142857142794,67.19999999999982,34.028571428571354,0.001669449081803005,0.002883159712707587,923.2877850054072
2024-05-01 16:47:00+02:00,2429.1,VALLE,down,minor,32.0,13.5,28.428571428571363,67.19999999999982,34.114285714285636,0.03125,0.011393211798895311,655.901449503785
2024-05-01 17:36:00+02:00,2442.4,PICO,up,minor,49.0,13.300000000000182,27.15714285714278,67.19999999999982,32.588571428571335,0.02040816326530612,0.014097697238818555,473.83101465264946
2024-05-01 20:01:00+02:00,2426.9,VALLE,down,minor,145.0,15.5,25.799999999999923,67.19999999999982,30.959999999999905,0.006896551724137931,0.011937353584414367,375.1817102568546
2024-05-01 20:56:00+02:00,2460.6,PICO,up,minor,55.0,33.69999999999982,27.871428571428492,67.19999999999982,33.44571428571419,0.01818181818181818,0.013810692963635511,279.1271971797982
2024-05-01 22:02:00+02:00,2439.0,VALLE,down,minor,66.0,21.59999999999991,27.799999999999923,47.79999999999973,33.35999999999991,0.015151515151515152,0.014212939619999402,215.18903802585874
2024-05-02 03:11:00+02:00,2457.2,PICO,up,minor,309.0,18.199999999999818,20.799999999999923,33.69999999999982,24.959999999999905,0.003236245954692557,0.010919931520407348,243.3323266181011
2024-05-02 15:53:00+02:00,2415.4,VALLE,down,minor,762.0,41.79999999999973,22.514285714285638,45.19999999999982,27.017142857142765,0.0013123359580052493,0.008037652851686717,398.93262863267074
